対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2026/03/12 00:00:00,富山県,男,50代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,"自家用車, 路線バス",0,1,0,0,3,,１０回目以上,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満",なし,回転寿司店（地元）,食べていない,食べていない,食べていない,4,5,3,4,4,,,,,,,8,機会があれば行きたい,,氷見市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,滋賀県,女,20代,,6: 無回答,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,１回目,,,"地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, テレビ・ラジオ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 富山市ガラス美術館",専門店,食べていない,"ブリ, シロエビ, ホタルイカ",シロエビ,3,3,3,4,4,,,,,,,7,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,岐阜県,女,60代,,1: 300万円未満,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物（アウトレットなど）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, まとめサイト, 口コミ（友人・恋人）, 口コミ（家族）, 富山県観光公式のパンフレット, テレビ番組, 旅行会社のパンフレット, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,ある,"新潟県, 石川県, 福井県",,"1,000円以上 3,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",,,"20,000円以上 30,000円未満","あさひ舟川「春の四重奏」, 雨晴海岸, 海王丸パーク, 黒部ダム, 庄川峡遊覧船, 新湊大橋, 新湊きっときと市場",回転寿司店（チェーン店）,回転寿司店（地元）,"シロエビ, 甘エビ, 牡蠣","シロエビ, 甘エビ, ホタルイカ",5,5,5,5,5,,,,なし,海の山のキレイさ,立山連峰,8,機会があれば行きたい,日帰りバスツアー,黒部市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,富山県,男,70代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,６回目,,,健康を増進する,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","5,000円以上 10,000円未満",使わない,,,使わない,雨晴海岸,食べていない,食べていない,"ブリ, 甘エビ",ブリ,5,5,5,5,5,,,たまたま空いていて十分楽しめた。,期待していた海越しの立山連峰が見られなかった。ビューポイントの整備不足。,刺身,海岸ドライブ,10,富山県在住,いつ、どこからでも立山連峰が見たい。 高速道路のパーキングからは建物や木が繁茂していて見えない。,氷見市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,福井県,男,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,"自家用車, 徒歩",0,0,1,0,3,,５回目,,,温泉や露天風呂,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 観光展・物産展",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","50,000円以上 100,000円未満",,,"3,000円以上 5,000円未満",庄川峡遊覧船,回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"シロエビ, ホタルイカ",シロエビ,4,5,4,4,4,,,,,,,8,機会があれば行きたい,,砺波市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,茨城県,女,50代,,3: 600〜1000万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,5,,１回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 富山県観光公式のパンフレット",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,使わない,"雨晴海岸, 富山市ガラス美術館",回転寿司店（チェーン店）,持ち帰り（道の駅・スーパーなど）,"ブリ, 紅ズワイガニ, ホタルイカ, バイガイ","ブリ, 紅ズワイガニ, ホタルイカ, バイガイ",5,5,5,5,5,,,,,ホタルイカの刺身,雨晴海岸,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,京都府,男,60代,,4: 1000〜2000万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Instagram, 観光展・物産展",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満","富山城, イタイイタイ病資料館",持ち帰り（道の駅・スーパーなど）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 紅ズワイガニ, シロエビ, ホタルイカ",どれにも感動していない,4,4,3,3,3,,,ホテルが不便,アクセス,白エビ,景観,3,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,東京都,男,70代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,４回目,,,"地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）, まちあるき、都市散策各種体験（手作り、果物狩りなど）",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"宿泊施設のウェブサイト, 富山県観光公式のパンフレット, テレビ・ラジオ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","3,000円以上 5,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","岩瀬エリア, 富山市ガラス美術館, 富山城, 富岩運河環水公園",食べていない,食べていない,"ブリ, シロエビ, ホタルイカ",食べていない,4,4,3,4,4,,,ガラス美術館に満足,,バイ貝の釜飯,ガラス美術館,7,来年もまた行きたい,海産物の食事,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,東京都,女,70代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,４回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 文化施設の見学・体験（美術館・博物館など）, まちあるき、都市散策各種体験（手作り、果物狩りなど）",0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"宿泊施設のウェブサイト, 富山県観光公式のパンフレット, 旅行会社のパンフレット, 旅行ガイドブック",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"3,000円以上 5,000円未満","岩瀬エリア, 富山市ガラス美術館, 富山城, 富岩運河環水公園",食べていない,食べていない,"ブリ, ホタルイカ, バイガイ","ブリ, ホタルイカ",4,4,3,4,4,,,",ガラス美術館が良かった",,ホタルイカのしゃぶしゃぶ,ガラス美術館に来られたこと,8,機会があれば行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,茨城県,男,70代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,新幹線,0,0,1,0,0,0,0,"タクシー, 在来線・私鉄・路面電車",1,0,0,0,3,,４回目,,,"地元の美味しいものを食べる, 買い物（工芸品・特産品など）, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"メルマガ（民間企業）, 口コミ（友人・恋人）, テレビ番組, 旅行会社のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満",,,使わない,"新湊きっときと市場, 富山市ガラス美術館",専門店,持ち帰り（道の駅・スーパーなど）,"シロエビ, ホタルイカ, バイガイ","シロエビ, バイガイ",4,4,3,3,4,,,,,,,7,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,富山県,女,60代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）, 新聞特集記事",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,ある,石川県,,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",使わない,,,使わない,"雨晴海岸, 氷見番屋街",回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, 甘エビ, ホタルイカ","ブリ, 甘エビ",4,4,4,4,4,,,天候に恵まれたから,,ぶり,雨晴海岸,10,富山県在住,,氷見市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,富山県,男,80歳以上,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,3,,３回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"1,000円以上 3,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",雨晴海岸,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"フクラギ（イナダ、ハマチ）, 甘エビ, ホタルイカ","フクラギ（イナダ、ハマチ）, 甘エビ",4,4,3,4,4,,,新鮮な海鮮料理,無いです,温泉♨️,永光寺参拝,6,富山県在住,やはり新鮮な食事です,氷見市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,富山県,男,70代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,自家用車を使った,,１０回目以上,,,富山県在住です,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿からの案内, 特にありません",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,使わない,使わない,"10,000円以上 20,000円未満",,,使わない,特にありません,食べていない,食べていない,食べていない,食べていない,4,4,4,4,4,,,宿は総合的によかった,特にありません,特にありません。全般的によかった,特にありません,8,機会があれば行きたい,交通機関が時間的にあまり便利に思えない,滑川市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,東京都,男,60代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,朝食のみ,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,3,,１回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 名所、旧跡、寺社仏閣の観光",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YOUTUBE, 宿泊施設のウェブサイト, 旅行ガイドブック",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ない,,,"100,000円以上 ","10,000円以上 20,000円未満","30,000円以上 40,000円未満",,,"1,000円以上 3,000円未満","岩瀬エリア, 雨晴海岸, 国宝 高岡山瑞龍寺, 高岡大仏, 富山市ガラス美術館, 岩瀬エリア",回転寿司店（チェーン店）,駅（売店・自販機など）,"ブリ, 紅ズワイガニ, シロエビ, ホタルイカ, ウマヅラハギ, バイガイ","ブリ, 紅ズワイガニ, ホタルイカ, バイガイ",5,4,3,4,5,,,景色と食べ物が素晴らしかった,氷見線の便数が少なかった,刺身,雨晴海岸から見えた立山連峰,10,機会があれば行きたい,魚介系の食事、立山連峰の雄大な景色,高岡市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,神奈川県,女,30代,,3: 600〜1000万円,,2泊,富山県以外には宿泊しない,,2泊,,食事なし（素泊まり）,,夕食のみ,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,5,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 買い物（工芸品・特産品など）, 自己成長のために、新しいこと・初めてのことを体験する",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Instagram, YOUTUBE, 宿泊施設のウェブサイト, 雑誌の特集記事, 旅行ガイドブック",0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ない,,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",使わない,,,使わない,"宇奈月温泉, 新湊きっときと市場",専門店,食べていない,"ブリ, 紅ズワイガニ, シロエビ, ホタルイカ","ブリ, 紅ズワイガニ, シロエビ, ホタルイカ",5,5,5,4,5,,,とっても美味しかったから！,鉄道でまだ現金のみのところがあった。,紅ズワイガニ,きっときと市場,10,機会があれば行きたい,お店が定休日が重なっているときがあるから本気で食べたいものに合わせて予定を組まないとなあと思いました。,黒部市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,千葉県,男,60代,,3: 600〜1000万円,,2泊,富山県以外には宿泊しない,,2泊,,朝食のみ,,朝食のみ,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,3,,１回目,,,出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"特にありません, 特にありません",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,使わない,ありません,食べていない,食べていない,食べていない,食べていない,3,3,3,3,3,,,観光ではありませんので,,ホテルの朝食のホタルいかの沖漬け,観光してません,8,機会があれば行きたい,新鮮な美味しい寒ブリ、白エビ、寒ブリ食べたい,高岡市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,富山県,男,60代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１０回目以上,,,ドライブ・ツーリング,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"デジタルニュース, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"1,000円以上 3,000円未満",使わない,,,"1,000円以上 3,000円未満",ほたるいかミュージアム,食べていない,食べていない,食べていない,食べていない,4,3,4,4,4,,,,,,,5,富山県在住,,黒部市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,東京都,女,50代,,6: 無回答,,4泊以上,京都　福岡　熊本,,1泊,,食事なし（素泊まり）,,,,,,,新幹線,0,0,1,0,0,0,0,在来線・私鉄・路面電車,0,0,0,0,4,,１回目,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Instagram, 富山県観光公式のパンフレット",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","5,000円以上 10,000円未満","3,000円以上 5,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 富山市ガラス美術館, 富岩運河環水公園",専門店,食べていない,"フクラギ（イナダ、ハマチ）, 甘エビ",どれにも感動していない,3,4,4,4,4,,,たくさん海鮮を食べることができたのが嬉しかった。,ぶりのシーズンが思いの外期間が短いのを知らなかったので、今回は出会えず残念でした。 乗る前に路面電車などの支払い方法がわかればよかったと感じました。また、フリーパスなどの表記もあればなおいいと思います。 今回はその場で支払い方法をネットで検索し、1度乗った後にWesterの2日パスを買うことになってしまい失敗しました。 他の市内交通のフリーパスも施設の割引などもあるようだったので、前もってリサーチしておくべきだったと感じました。,海鮮丼,雨晴海岸,9,機会があれば行きたい,ぶりの時期と四重奏の時期、黒部のベストシーズンと3度は再訪しないとと思っています。,富山市,,,,,,,,,,,,,,
富山,2026/03/12 00:00:00,岐阜県,女,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,２回目,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, まちあるき、都市散策各種体験（手作り、果物狩りなど）",1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",,,"5,000円以上 10,000円未満","海王丸パーク, 新湊きっときと市場",食べていない,持ち帰り（道の駅・スーパーなど）,"ブリ, 紅ズワイガニ, 甘エビ",ブリ,3,3,4,3,3,,,やはり食事が一番の楽しみですが、期待外れではありました。,別にない,今回はありませんでした。,射水の散策コースをゆったり歩いた事,10,来年もまた行きたい,もっと良さを知りたいので、 又、行きたいと思います。 近いのが、嬉しいです。,氷見市,,,,,,,,,,,,,,
富山,2026/03/13 00:00:00,福岡県,女,30代,,2: 300〜599万円,,4泊以上,京都府,,1泊,,夕・朝２食付き,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 路線バス",0,1,0,0,3,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 工場の見学・体験, 買い物（工芸品・特産品など）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Instagram, 口コミ（友人・恋人）",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ある,群馬県,,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満",,,"5,000円以上 10,000円未満","雨晴海岸, 国宝 高岡山瑞龍寺, 氷見温泉",回転寿司店（地元）,居酒屋・レストラン（地元）,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ","ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ",5,5,5,5,5,,,景色が美しく、食べ物も全て美味しいので,能作の工場へ体験に行ったのですが、高岡駅からのバス時刻と工場体験の時刻が絶妙に合わず、悔しかったです。結局タクシーで向かいましたが痛い出費でした…,旅館の海の幸と氷見牛,能作の工場体験,8,機会があれば行きたい,車なしでも満喫したい！,氷見市,,,,,,,,,,,,,,
